question,answer,source_link,main_block_badge
"Những đối tượng nào được cấp chứng chỉ hành nghề khám bệnh, chữa bệnh?","Điều 17 Luật Khám bệnh, chữa bệnh quy định những đối tượng sau đây được cấp chứng chỉ hành nghề nếu có đủ điều kiện theo quy định của pháp luật: 1. Bác sỹ, y sỹ. 2. Điều dưỡng viên. 3. Hộ sinh viên. 4. Kỹ thuật viên. 5. Lương y. 6. Người có bài thuốc gia truyền hoặc có phương pháp chữa bệnh gia truyền. Dược sỹ trình độ đại học, cử nhân sinh học, cử nhân hóa học, và phải kèm theo chứng chỉ hoặc giấy chứng nhận đào tạo chuyên ngành kỹ thuật y học về xét nghiệm với thời gian đào tạo ít nhất là 3 tháng hoặc văn bằng đào tạo sau đại học về chuyên khoa xét nghiệm sẽ được cấp chứng chỉ hành nghề với văn bằng chuyên môn là kỹ thuật viên (Căn cứ điều điểm c, khoản 2 điều 5 Nghị định 109/2016/NĐ-CP ngày 1/7/2016 của Chính phủ quy định cấp chứng chỉ hành nghề đối với người hành nghề và cấp giấy phép hoạt động đối với cơ sở khám bệnh, chữa bệnh; Chú thích 6 Mẫu 01, Chú thích 8 Mẫ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
Câu hỏi Câu hỏi 10 :,"Nhân viên y tế thôn bản không thuộc đối tượng cấp chứng chỉ hành nghề theo quy định tại Điều 17 Luật Khám bệnh, chữa bệnh, vì vậy không được cấp chứng chỉ hành nghề.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
"Dược sỹ , cử nhân sinh học, cử nhân hóa học làm việc tại khoa xét nghiệm của cơ sở Khám bệnh, chữa b...","Nhân viên y tế thôn bản không thuộc đối tượng cấp chứng chỉ hành nghề theo quy định tại Điều 17 Luật Khám bệnh, chữa bệnh, vì vậy không được cấp chứng chỉ hành nghề.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=5,92 câu hỏi
Câu hỏi Câu hỏi 1 :,"Ngày 12/11/2018, Chính phủ ban hành Nghị định số 155/2018/NĐ-CP về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế. Nghị định có hiệu lực từ ngày 12/11/2018, theo đó Bộ Y tế sẽ không thực hiện cấp giấy phép xuất khẩu mẫu bệnh phẩm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
Bộ Y tế có cấp giấy phép xuất khẩu mẫu bệnh phẩm không?,"Ngày 12/11/2018, Chính phủ ban hành Nghị định số 155/2018/NĐ-CP về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế. Nghị định có hiệu lực từ ngày 12/11/2018, theo đó Bộ Y tế sẽ không thực hiện cấp giấy phép xuất khẩu mẫu bệnh phẩm.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
Câu hỏi Câu hỏi 2 :,"Hồ sơ cấp giấy phép nhập khẩu mẫu bệnh phẩm bệnh truyền nhiễm được thực hiện theo quy định tại Khoản 2, Điều 15, Nghị định 155/2018/NĐ-CP, cụ thể: - Văn bản đề nghị cấp giấy phép nhập khẩu theo Mẫu số 25 quy định tại Phụ lục ban hành kèm theo Nghị định 155/2018/NĐ-CP; - Bản sao quyết định phê duyệt của cơ quan có thẩm quyền cho phép thực hiện đề tài hoặc dự án nghiên cứu còn hiệu lực hoặc bản sao đề cương đề tài hoặc văn kiện dự án đã được phê duyệt hoặc bản sao văn bản thỏa thuận còn hiệu lực hoặc tài liệu có liên quan giữa các cơ sở trong nước và nước ngoài về việc nhập khẩu mẫu bệnh phẩm; - Bản sao bản tự công bố đạt tiêu chuẩn an toàn sinh học đối với cơ sở xét nghiệm an toàn sinh học cấp I, II hoặc Giấy chứng nhận cơ sở xét nghiệm đạt an toàn sinh học đối với cơ sở xét nghiệm an toàn sinh học cấp III.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
Để được cấp giấy phép nhập khẩu mẫu bệnh phẩm bệnh truyền nhiễm tổ chức cá nhân phải nộp những giấy ...,"Hồ sơ cấp giấy phép nhập khẩu mẫu bệnh phẩm bệnh truyền nhiễm được thực hiện theo quy định tại Khoản 2, Điều 15, Nghị định 155/2018/NĐ-CP, cụ thể: - Văn bản đề nghị cấp giấy phép nhập khẩu theo Mẫu số 25 quy định tại Phụ lục ban hành kèm theo Nghị định 155/2018/NĐ-CP; - Bản sao quyết định phê duyệt của cơ quan có thẩm quyền cho phép thực hiện đề tài hoặc dự án nghiên cứu còn hiệu lực hoặc bản sao đề cương đề tài hoặc văn kiện dự án đã được phê duyệt hoặc bản sao văn bản thỏa thuận còn hiệu lực hoặc tài liệu có liên quan giữa các cơ sở trong nước và nước ngoài về việc nhập khẩu mẫu bệnh phẩm; - Bản sao bản tự công bố đạt tiêu chuẩn an toàn sinh học đối với cơ sở xét nghiệm an toàn sinh học cấp I, II hoặc Giấy chứng nhận cơ sở xét nghiệm đạt an toàn sinh học đối với cơ sở xét nghiệm an toàn sinh học cấp III.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
Câu hỏi Câu hỏi 3 :,"Thủ tục cấp giấy phép nhập khẩu mẫu bệnh phẩm bệnh truyền nhiễm được thực hiện theo quy định tại Khoản 3, Điều 15, Nghị định 155/2018/NĐ-CP, cụ thể: - Cơ sở đề nghị cấp phép nhập khẩu nộp hồ sơ trực tiếp hoặc gửi qua đường bưu điện về Cục Y tế dự phòng - Bộ Y tế, địa chỉ 135 Núi trúc, Ba Đình, Hà Nội. - Trường hợp không có yêu cầu sửa đổi, bổ sung hồ sơ, Bộ Y tế cấp phép nhập khẩu trong thời hạn 15 ngày kể từ ngày ghi trên phiếu tiếp nhận hồ sơ; - Trường hợp có yêu cầu sửa đổi, bổ sung hồ sơ, Bộ Y tế gửi văn bản cho cơ sở để yêu cầu sửa đổi, bổ sung hồ sơ trong thời hạn 10 ngày kể từ ngày ghi trên phiếu tiếp nhận hồ sơ; - Trong thời hạn 30 ngày, kể từ ngày Bộ Y tế có văn bản thông báo sửa đổi, bổ sung, cơ sở đề nghị cấp phép nhập khẩu phải nộp hồ sơ sửa đổi, bổ sung theo yêu cầu. Sau thời hạn trên, cơ sở không sửa đổi, bổ sung hồ sơ thì phải thực hiện lại từ đầu thủ tục nhập kh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
"Tổ chức, cá nhân đã gửi hồ sơ xin nhập khẩu mẫu bệnh phẩm đến Cục Y tế dự phòng 135 Núi trúc, Ba Đìn...","Thủ tục cấp giấy phép nhập khẩu mẫu bệnh phẩm bệnh truyền nhiễm được thực hiện theo quy định tại Khoản 3, Điều 15, Nghị định 155/2018/NĐ-CP, cụ thể: - Cơ sở đề nghị cấp phép nhập khẩu nộp hồ sơ trực tiếp hoặc gửi qua đường bưu điện về Cục Y tế dự phòng - Bộ Y tế, địa chỉ 135 Núi trúc, Ba Đình, Hà Nội. - Trường hợp không có yêu cầu sửa đổi, bổ sung hồ sơ, Bộ Y tế cấp phép nhập khẩu trong thời hạn 15 ngày kể từ ngày ghi trên phiếu tiếp nhận hồ sơ; - Trường hợp có yêu cầu sửa đổi, bổ sung hồ sơ, Bộ Y tế gửi văn bản cho cơ sở để yêu cầu sửa đổi, bổ sung hồ sơ trong thời hạn 10 ngày kể từ ngày ghi trên phiếu tiếp nhận hồ sơ; - Trong thời hạn 30 ngày, kể từ ngày Bộ Y tế có văn bản thông báo sửa đổi, bổ sung, cơ sở đề nghị cấp phép nhập khẩu phải nộp hồ sơ sửa đổi, bổ sung theo yêu cầu. Sau thời hạn trên, cơ sở không sửa đổi, bổ sung hồ sơ thì phải thực hiện lại từ đầu thủ tục nhập kh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=7,3 câu hỏi
Câu hỏi Câu hỏi 1 :,"Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 5, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: Có dụng cụ rửa mắt khẩn cấp, hộp sơ cứu; 2. Điều kiện về trang thiết bị: a) Các thiết bị xét nghiệm phù hợp với kỹ thuật và mẫu bệnh phẩm hoặc vi sinh vật được xét nghiệm; b) Các trang thiết bị bảo hộ cá nhân phù hợp với loại kỹ thuật xét nghiệm thực hiện tại cơ sở xét nghiệm an toàn sinh học cấp I. 3. Điều kiện về nhân sự: a) Số lượng nhân viên: Có ít nhất 02 nhân viên xét nghiệm. Nhân viên trực tiếp thực hiện xét nghiệm vi sinh vật (sau đây gọi tắt là nhân viên xét nghiệm) phải có văn bằng, chứng chỉ đào tạo phù hợp với loại hình xét nghiệm mà cơ sở đó thực hiện; c) Nhân viên xét nghiệm, người chịu trách nhiệm về an toàn sinh học phải được tập huấn về an toàn sinh học từ cấp I trở lên; 4. Điều kiện về quy định th",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Điều kiện của cơ sở an toàn sinh học cấp I là gì?,"Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 5, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: Có dụng cụ rửa mắt khẩn cấp, hộp sơ cứu; 2. Điều kiện về trang thiết bị: a) Các thiết bị xét nghiệm phù hợp với kỹ thuật và mẫu bệnh phẩm hoặc vi sinh vật được xét nghiệm; b) Các trang thiết bị bảo hộ cá nhân phù hợp với loại kỹ thuật xét nghiệm thực hiện tại cơ sở xét nghiệm an toàn sinh học cấp I. 3. Điều kiện về nhân sự: a) Số lượng nhân viên: Có ít nhất 02 nhân viên xét nghiệm. Nhân viên trực tiếp thực hiện xét nghiệm vi sinh vật (sau đây gọi tắt là nhân viên xét nghiệm) phải có văn bằng, chứng chỉ đào tạo phù hợp với loại hình xét nghiệm mà cơ sở đó thực hiện; c) Nhân viên xét nghiệm, người chịu trách nhiệm về an toàn sinh học phải được tập huấn về an toàn sinh học từ cấp I trở lên; 4. Điều kiện về quy định th",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Câu hỏi Câu hỏi 2 :,"Điều kiện của cơ sở an toàn sinh học cấp II theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 6, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Các điều kiện quy định tại khoản 1 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có hệ thống thu gom, xử lý hoặc trang thiết bị xử lý nước thải. Đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định này có hiệu lực thi hành phải có kết quả xét nghiệm nước thải đạt quy chuẩn kỹ thuật quốc gia về môi trường trước khi thải vào nơi chứa nước thải chung; c) Có biển báo nguy hiểm sinh học trên cửa ra vào của khu vực xét nghiệm theo Mẫu số 01 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP; 2. Điều kiện về trang thiết bị: a) Các điều kiện về trang thiết bị quy định tại điểm a, điểm b khoản 2 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có tủ an toàn sinh học; c) Có thiết bị hấp chất thải y tế lây nhiễm hoặc thiết bị kh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Điều kiện của cơ sở an toàn sinh học cấp II là gì?,"Điều kiện của cơ sở an toàn sinh học cấp II theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 6, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Các điều kiện quy định tại khoản 1 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có hệ thống thu gom, xử lý hoặc trang thiết bị xử lý nước thải. Đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định này có hiệu lực thi hành phải có kết quả xét nghiệm nước thải đạt quy chuẩn kỹ thuật quốc gia về môi trường trước khi thải vào nơi chứa nước thải chung; c) Có biển báo nguy hiểm sinh học trên cửa ra vào của khu vực xét nghiệm theo Mẫu số 01 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP; 2. Điều kiện về trang thiết bị: a) Các điều kiện về trang thiết bị quy định tại điểm a, điểm b khoản 2 Điều 5 Nghị định số 103/2016/NĐ-CP; b) Có tủ an toàn sinh học; c) Có thiết bị hấp chất thải y tế lây nhiễm hoặc thiết bị kh",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Câu hỏi Câu hỏi 3 :,"Trình tự thực hiện tự công bố cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp I, cấp II của Phòng xét nghiệm thực hiện theo quy định tại Điều 13, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Người đại diện theo pháp luật của cơ sở xét nghiệm gửi bản tự công bố đạt tiêu chuẩn an toàn sinh học theo Mẫu số 08 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 về Sở Y tế để tổng hợp, quản lý. - Trong thời gian 03 ngày làm việc, kể từ ngày nhận được bản tự công bố đạt tiêu chuẩn an toàn sinh học, Sở Y tế phải đăng tải danh sách cơ sở đã tự công bố đạt tiêu chuẩn an toàn sinh học trên Trang thông tin điện tử của Sở Y tế.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
"Trình tự thực hiện tự công bố cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp I, cấp II của Phò...","Trình tự thực hiện tự công bố cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp I, cấp II của Phòng xét nghiệm thực hiện theo quy định tại Điều 13, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Người đại diện theo pháp luật của cơ sở xét nghiệm gửi bản tự công bố đạt tiêu chuẩn an toàn sinh học theo Mẫu số 08 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 về Sở Y tế để tổng hợp, quản lý. - Trong thời gian 03 ngày làm việc, kể từ ngày nhận được bản tự công bố đạt tiêu chuẩn an toàn sinh học, Sở Y tế phải đăng tải danh sách cơ sở đã tự công bố đạt tiêu chuẩn an toàn sinh học trên Trang thông tin điện tử của Sở Y tế.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Câu hỏi Câu hỏi 4 :,"Điều kiện của cơ sở an toàn sinh học cấp III theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 7, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Có phòng thực hiện xét nghiệm và phòng đệm; b) Các Điều kiện quy định tại Điểm a, Điểm b và Điểm d Khoản 1 Điều 6 Nghị định số 103/2016/NĐ-CP ngày 01/7/2016; c) Riêng biệt với các phòng xét nghiệm và khu vực khác của cơ sở xét nghiệm; d) Phòng xét nghiệm phải kín để bảo đảm tiệt trùng; đ) Hệ thống cửa ra vào khu vực xét nghiệm phải bảo đảm trong Điều kiện bình thường chỉ mở được cửa phòng đệm hoặc cửa khu vực xét nghiệm trong một thời Điểm; e) Phòng xét nghiệm có ô kính trong suốt hoặc thiết bị quan sát bên trong khu vực xét nghiệm từ bên ngoài; g) Hệ thống thông khí phải thiết kế theo nguyên tắc một chiều; không khí ra khỏi khu vực xét nghiệm phải qua bộ lọc không khí hiệu suất lọc cao; h) Có hệ thống báo động khi áp suất củ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Điều kiện của cơ sở an toàn sinh học cấp III là gì?,"Điều kiện của cơ sở an toàn sinh học cấp III theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Điều 7, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, quy định khu vực xét nghiệm phải đáp ứng các điều kiện sau: 1. Điều kiện về cơ sở vật chất: a) Có phòng thực hiện xét nghiệm và phòng đệm; b) Các Điều kiện quy định tại Điểm a, Điểm b và Điểm d Khoản 1 Điều 6 Nghị định số 103/2016/NĐ-CP ngày 01/7/2016; c) Riêng biệt với các phòng xét nghiệm và khu vực khác của cơ sở xét nghiệm; d) Phòng xét nghiệm phải kín để bảo đảm tiệt trùng; đ) Hệ thống cửa ra vào khu vực xét nghiệm phải bảo đảm trong Điều kiện bình thường chỉ mở được cửa phòng đệm hoặc cửa khu vực xét nghiệm trong một thời Điểm; e) Phòng xét nghiệm có ô kính trong suốt hoặc thiết bị quan sát bên trong khu vực xét nghiệm từ bên ngoài; g) Hệ thống thông khí phải thiết kế theo nguyên tắc một chiều; không khí ra khỏi khu vực xét nghiệm phải qua bộ lọc không khí hiệu suất lọc cao; h) Có hệ thống báo động khi áp suất củ",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
Câu hỏi Câu hỏi 5 :,"Hồ sơ cấp mới giấy chứng nhận cơ sở xét nghiệm đạt tiêu chuẩn an toàn sinh học cấp III, được thực hiện theo quy định tại Khoản 1, Điều 14, Nghị định số 155/2018/NĐ-CP ngày 12/11/2018 của Chính phủ về việc sửa đổi, bổ sung một số quy định liên quan đến điều kiện đầu tư kinh doanh thuộc phạm vi quản lý Nhà nước của Bộ Y tế và Khoản 1, Điều 11, Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về đảm bảo an toàn sinh học tại phòng xét nghiệm, cụ thể: - Đơn đề nghị cấp mới giấy chứng nhận an toàn sinh học theo Mẫu số 02 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ- CP ngày 01/7/2016. - Bản kê khai nhân sự theo Mẫu số 03 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ- CP ngày 01/7/2016. - Bản kê khai trang thiết bị theo Mẫu số 04 tại Phụ lục ban hành kèm theo Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 - Sơ đồ mặt bằng của cơ sở xét nghiệm, gồm: khu vực xét nghiệm; hệ thống cửa sổ, cửa ra vào; hệ thống điện; hệ thống cấp, thoát nước; bố trí các thiết bị phòng, chốngcháy nổ. - Báo cáo bảo trì, bảo dưỡng đối với các thiết bị xét nghiệm đối với cơ sở xét nghiệm đang hoạt động trước ngày Nghị định số 103/2016/NĐ-CP ngày 01/7/2016 có hiệu lực thi hành. - Phương án phòng ngừa, xử lý sự cố an toàn sinh học.",https://dichvucong.moh.gov.vn/web/guest/hoi-dap?p_p_id=hoidap_WAR_oephoidapportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_hoidap_WAR_oephoidapportlet_jspPage=%2Fhtml%2Fhoidap%2Fportlet%2Fguihoidap%2Ftimkiem_cauhoi.jsp&_hoidap_WAR_oephoidapportlet_linhvuc_id=8,8 câu hỏi
